user_id,card_id,session_id,session_depth,shown_at,pool_type,topic_overlap,skill_overlap,open,like,share,long_view,skip_fast,disengage,dwell_time_seconds
user_0062,news_0188,user_0062_session_004,6,2026-02-05T06:03:00,news,1,3,1,1,0,1,0,0,97
user_0064,news_0059,user_0064_session_003,6,2026-02-05T06:03:00,news,2,3,1,1,1,1,0,0,95
user_0172,news_0158,user_0172_session_006,2,2026-02-05T06:06:00,news,2,3,1,1,1,1,0,0,103
user_0062,news_0188,user_0062_session_005,2,2026-02-05T06:09:00,news,1,3,1,1,1,1,0,0,107
user_0064,news_0030,user_0064_session_004,2,2026-02-05T06:09:00,news,1,3,1,0,0,0,0,0,54
user_0054,news_0141,user_0054_session_001,7,2026-02-05T06:15:00,news,2,1,1,1,1,0,0,0,83
user_0054,news_0142,user_0054_session_002,1,2026-02-05T06:15:00,news,1,2,1,1,0,1,0,0,79
user_0172,news_0199,user_0172_session_006,3,2026-02-05T06:18:00,news,2,2,1,1,1,1,0,0,103
user_0062,news_0004,user_0062_session_005,3,2026-02-05T06:21:00,news,1,3,1,1,0,1,0,0,102
user_0064,news_0072,user_0064_session_004,3,2026-02-05T06:21:00,news,2,3,1,1,1,0,1,1,59
user_0054,news_0043,user_0054_session_002,2,2026-02-05T06:27:00,news,2,3,1,1,0,1,0,0,82
user_0054,news_0192,user_0054_session_001,8,2026-02-05T06:27:00,news,1,2,1,0,0,1,0,0,66
user_0172,news_0032,user_0172_session_006,4,2026-02-05T06:30:00,news,2,3,1,1,1,1,0,0,100
user_0062,news_0228,user_0062_session_005,4,2026-02-05T06:33:00,news,3,3,1,0,0,1,0,0,72
user_0064,news_0228,user_0064_session_004,4,2026-02-05T06:33:00,news,3,3,1,1,1,1,0,1,84
user_0054,news_0009,user_0054_session_002,3,2026-02-05T06:39:00,news,2,2,1,1,1,1,0,1,88
user_0172,news_0225,user_0172_session_006,5,2026-02-05T06:42:00,news,1,2,1,1,1,1,0,0,103
user_0062,news_0220,user_0062_session_005,5,2026-02-05T06:45:00,news,1,2,1,1,1,0,0,0,90
user_0064,news_0104,user_0064_session_004,5,2026-02-05T06:45:00,news,2,2,1,0,0,1,0,0,74
user_0054,news_0192,user_0054_session_002,4,2026-02-05T06:51:00,news,2,2,1,1,1,1,0,0,99
user_0064,news_0186,user_0064_session_005,1,2026-02-05T06:51:00,news,1,1,0,1,0,0,0,1,32
user_0172,news_0088,user_0172_session_006,6,2026-02-05T06:54:00,news,2,3,1,0,0,1,0,0,81
user_0062,news_0001,user_0062_session_005,6,2026-02-05T06:57:00,news,1,1,1,1,1,1,0,0,108
user_0064,news_0120,user_0064_session_004,6,2026-02-05T06:57:00,news,3,3,1,1,1,0,0,0,86
user_0054,news_0105,user_0054_session_002,5,2026-02-05T07:03:00,news,2,1,1,0,1,1,0,0,79
user_0064,news_0127,user_0064_session_005,2,2026-02-05T07:03:00,news,1,3,1,0,0,1,0,0,78
user_0172,news_0160,user_0172_session_006,7,2026-02-05T07:06:00,news,1,3,1,1,0,1,0,0,91
user_0062,news_0090,user_0062_session_005,7,2026-02-05T07:09:00,news,3,3,1,1,1,1,0,1,88
user_0054,news_0213,user_0054_session_002,6,2026-02-05T07:15:00,news,1,1,1,1,1,0,0,0,69
user_0064,news_0232,user_0064_session_005,3,2026-02-05T07:15:00,news,3,1,1,1,1,1,0,1,90
user_0172,news_0007,user_0172_session_006,8,2026-02-05T07:18:00,news,2,2,1,1,1,1,0,0,103
user_0062,news_0237,user_0062_session_005,8,2026-02-05T07:21:00,news,2,2,1,1,1,1,0,0,107
user_0054,news_0187,user_0054_session_002,7,2026-02-05T07:27:00,news,2,1,1,1,0,0,0,0,66
user_0062,news_0167,user_0062_session_006,1,2026-02-05T07:27:00,news,1,1,1,1,1,1,0,0,103
user_0064,news_0098,user_0064_session_005,4,2026-02-05T07:27:00,news,3,1,1,1,1,1,0,0,105
user_0172,news_0105,user_0172_session_006,9,2026-02-05T07:30:00,news,3,1,1,1,0,1,0,1,88
user_0062,news_0131,user_0062_session_005,9,2026-02-05T07:33:00,news,3,1,1,1,0,1,0,0,90
user_0054,news_0056,user_0054_session_002,8,2026-02-05T07:39:00,news,2,2,1,1,0,1,0,0,89
user_0062,news_0188,user_0062_session_006,2,2026-02-05T07:39:00,news,1,3,1,1,1,1,0,0,108
user_0064,news_0237,user_0064_session_005,5,2026-02-05T07:39:00,news,2,2,1,1,0,0,0,1,62
user_0172,news_0108,user_0172_session_006,10,2026-02-05T07:42:00,news,1,1,1,0,0,1,0,0,70
user_0054,news_0015,user_0054_session_003,1,2026-02-05T07:45:00,news,2,1,1,1,1,1,0,0,106
user_0062,news_0167,user_0062_session_005,10,2026-02-05T07:45:00,news,1,1,1,0,0,1,0,0,72
user_0054,news_0088,user_0054_session_002,9,2026-02-05T07:51:00,news,2,3,0,1,0,1,0,0,73
user_0062,news_0086,user_0062_session_006,3,2026-02-05T07:51:00,news,3,2,1,1,0,1,0,1,88
user_0064,news_0006,user_0064_session_005,6,2026-02-05T07:51:00,news,1,1,1,1,1,1,0,0,99
user_0054,news_0052,user_0054_session_003,2,2026-02-05T07:57:00,news,2,1,1,1,0,1,0,0,93
user_0054,news_0022,user_0054_session_002,10,2026-02-05T08:03:00,news,2,2,1,1,0,1,0,1,87
user_0062,news_0025,user_0062_session_006,4,2026-02-05T08:03:00,news,3,1,1,1,1,1,0,0,107
user_0064,news_0195,user_0064_session_005,7,2026-02-05T08:03:00,news,3,3,1,1,1,1,0,0,101
user_0054,news_0158,user_0054_session_003,3,2026-02-05T08:09:00,news,2,3,1,1,1,1,0,0,98
user_0062,news_0077,user_0062_session_006,5,2026-02-05T08:15:00,news,3,2,1,1,0,1,0,0,101
user_0064,news_0194,user_0064_session_005,8,2026-02-05T08:15:00,news,1,3,1,1,0,1,0,0,89
user_0054,news_0196,user_0054_session_003,4,2026-02-05T08:21:00,news,1,1,1,1,1,1,0,1,88
user_0064,news_0032,user_0064_session_006,1,2026-02-05T08:21:00,news,2,3,1,1,0,1,0,1,78
user_0062,news_0071,user_0062_session_006,6,2026-02-05T08:27:00,news,1,2,1,1,0,1,0,0,91
user_0064,news_0050,user_0064_session_005,9,2026-02-05T08:27:00,news,3,3,1,1,1,1,0,0,105
user_0054,news_0175,user_0054_session_003,5,2026-02-05T08:33:00,news,3,1,1,1,0,1,0,1,86
user_0064,news_0190,user_0064_session_006,2,2026-02-05T08:33:00,news,1,3,1,1,0,1,0,0,93
user_0062,news_0094,user_0062_session_006,7,2026-02-05T08:39:00,news,3,1,1,1,1,0,0,0,85
user_0064,news_0234,user_0064_session_005,10,2026-02-05T08:39:00,news,2,2,0,1,0,0,0,1,40
user_0054,news_0224,user_0054_session_003,6,2026-02-05T08:45:00,news,2,3,1,1,0,1,0,0,89
user_0064,news_0174,user_0064_session_006,3,2026-02-05T08:45:00,news,2,1,1,1,1,0,0,0,81
user_0054,news_0128,user_0054_session_004,1,2026-02-05T08:48:00,news,3,2,1,1,1,0,0,0,84
user_0054,news_0013,user_0054_session_003,7,2026-02-05T08:57:00,news,3,3,1,1,1,1,0,0,107
user_0064,news_0182,user_0064_session_006,4,2026-02-05T08:57:00,news,2,3,1,1,1,1,0,0,103
user_0054,news_0234,user_0054_session_004,2,2026-02-05T09:00:00,news,2,2,1,1,0,0,0,0,74
user_0064,news_0086,user_0064_session_006,5,2026-02-05T09:09:00,news,3,2,1,1,1,1,0,0,108
user_0054,news_0001,user_0054_session_004,3,2026-02-05T09:12:00,news,1,1,0,1,0,1,0,0,71
user_0064,news_0001,user_0064_session_006,6,2026-02-05T09:21:00,news,1,1,1,1,1,1,0,0,101
user_0054,news_0135,user_0054_session_004,4,2026-02-05T09:24:00,news,2,1,1,1,1,1,0,0,95
user_0064,news_0052,user_0064_session_006,7,2026-02-05T09:33:00,news,2,1,1,1,0,1,0,0,91
user_0054,news_0134,user_0054_session_004,5,2026-02-05T09:36:00,news,2,2,1,1,1,1,0,1,97
user_0064,news_0097,user_0064_session_006,8,2026-02-05T09:45:00,news,1,2,1,1,1,1,0,0,105
user_0054,news_0063,user_0054_session_004,6,2026-02-05T09:48:00,news,1,2,0,1,0,1,0,1,59
user_0054,news_0134,user_0054_session_005,1,2026-02-05T09:51:00,news,2,2,1,0,1,0,0,0,71
user_0054,news_0172,user_0054_session_004,7,2026-02-05T10:00:00,news,1,2,1,1,1,1,0,0,100
user_0054,news_0128,user_0054_session_005,2,2026-02-05T10:03:00,news,3,2,1,1,1,1,0,0,105
user_0054,news_0000,user_0054_session_005,3,2026-02-05T10:15:00,news,3,2,1,1,1,1,0,0,108
user_0054,news_0188,user_0054_session_005,4,2026-02-05T10:27:00,news,1,3,1,0,0,1,0,0,75
user_0054,news_0098,user_0054_session_005,5,2026-02-05T10:39:00,news,3,1,1,1,0,1,0,0,93
user_0054,news_0107,user_0054_session_005,6,2026-02-05T10:51:00,news,2,2,1,1,1,0,0,1,83
user_0054,news_0021,user_0054_session_006,1,2026-02-05T10:54:00,news,3,3,1,1,0,0,0,0,71
user_0054,news_0233,user_0054_session_005,7,2026-02-05T11:03:00,news,3,2,1,1,1,1,0,0,106
user_0054,news_0019,user_0054_session_006,2,2026-02-05T11:06:00,news,1,2,1,0,0,0,0,0,49
user_0054,news_0188,user_0054_session_006,3,2026-02-05T11:18:00,news,1,3,1,1,0,1,0,1,78
user_0054,news_0013,user_0054_session_006,4,2026-02-05T11:30:00,news,3,3,1,0,1,1,0,0,88
user_0054,news_0133,user_0054_session_006,5,2026-02-05T11:42:00,news,3,2,1,1,0,0,0,0,65
user_0054,news_0096,user_0054_session_006,6,2026-02-05T11:54:00,news,1,2,1,1,0,1,0,0,92
user_0054,news_0127,user_0054_session_006,7,2026-02-05T12:06:00,news,1,3,1,1,1,1,0,0,111
user_0168,news_0148,user_0168_session_001,1,2026-02-05T19:03:00,news,0,1,1,1,0,1,0,0,78
user_0168,news_0179,user_0168_session_001,2,2026-02-05T19:15:00,news,1,1,1,0,0,1,0,0,79
user_0168,news_0154,user_0168_session_001,3,2026-02-05T19:27:00,news,3,1,1,1,0,1,1,0,73
user_0168,news_0115,user_0168_session_001,4,2026-02-05T19:39:00,news,2,1,0,1,0,1,0,0,71
user_0168,news_0021,user_0168_session_001,5,2026-02-05T19:51:00,news,3,2,1,1,1,0,0,0,77
user_0168,news_0148,user_0168_session_002,1,2026-02-05T19:57:00,news,2,2,1,1,0,1,0,0,88
user_0168,news_0141,user_0168_session_001,6,2026-02-05T20:03:00,news,2,1,1,1,1,1,1,0,99
user_0168,news_0118,user_0168_session_002,2,2026-02-05T20:09:00,news,2,3,1,0,1,1,0,1,80
user_0168,news_0096,user_0168_session_002,3,2026-02-05T20:21:00,news,1,2,1,1,0,0,0,1,57
user_0168,news_0198,user_0168_session_002,4,2026-02-05T20:33:00,news,1,1,1,1,1,0,0,0,85
user_0168,news_0141,user_0168_session_002,5,2026-02-05T20:45:00,news,3,1,1,1,1,0,0,0,83
user_0168,news_0054,user_0168_session_002,6,2026-02-05T20:57:00,news,1,1,1,1,0,1,0,0,86
user_0168,news_0028,user_0168_session_003,1,2026-02-05T21:09:00,news,3,3,1,1,1,1,0,0,102
user_0168,news_0225,user_0168_session_002,7,2026-02-05T21:09:00,news,1,2,1,1,1,1,0,0,102
user_0168,news_0021,user_0168_session_002,8,2026-02-05T21:21:00,news,3,3,1,1,1,1,0,1,96
user_0168,news_0186,user_0168_session_003,2,2026-02-05T21:21:00,news,1,1,1,1,0,0,0,0,56
user_0168,news_0063,user_0168_session_003,3,2026-02-05T21:33:00,news,1,2,1,0,1,1,0,1,72
user_0168,news_0185,user_0168_session_003,4,2026-02-05T21:45:00,news,0,1,1,1,0,0,0,0,49
user_0168,news_0091,user_0168_session_003,5,2026-02-05T21:57:00,news,1,1,1,1,0,0,0,0,71
user_0168,news_0142,user_0168_session_004,1,2026-02-05T22:03:00,news,1,2,1,0,0,1,0,0,82
user_0168,news_0087,user_0168_session_003,6,2026-02-05T22:09:00,news,2,3,1,1,1,1,0,0,104
user_0168,news_0082,user_0168_session_004,2,2026-02-05T22:15:00,news,1,3,1,1,0,0,0,0,71
user_0168,news_0166,user_0168_session_004,3,2026-02-05T22:27:00,news,2,2,1,1,1,0,0,0,80
user_0168,news_0172,user_0168_session_004,4,2026-02-05T22:39:00,news,1,2,1,1,1,0,0,0,82
user_0168,news_0187,user_0168_session_004,5,2026-02-05T22:51:00,news,2,1,1,1,0,1,0,0,99
user_0060,news_0116,user_0060_session_001,1,2026-02-05T23:03:00,news,1,0,1,1,0,1,0,1,79
user_0168,news_0072,user_0168_session_004,6,2026-02-05T23:03:00,news,2,3,1,1,1,0,0,0,82
user_0168,news_0116,user_0168_session_005,1,2026-02-05T23:06:00,news,1,1,0,1,0,1,0,0,66
user_0060,news_0186,user_0060_session_001,2,2026-02-05T23:15:00,news,0,1,1,1,0,1,0,0,69
user_0168,news_0229,user_0168_session_004,7,2026-02-05T23:15:00,news,3,3,1,1,1,1,0,1,97
user_0168,news_0032,user_0168_session_005,2,2026-02-05T23:18:00,news,2,3,1,1,0,1,0,0,93
user_0060,news_0028,user_0060_session_001,3,2026-02-05T23:27:00,news,1,1,1,1,1,1,0,0,108
user_0168,news_0038,user_0168_session_005,3,2026-02-05T23:30:00,news,2,3,1,1,0,1,0,0,95
user_0060,news_0199,user_0060_session_001,4,2026-02-05T23:39:00,news,2,1,1,1,1,1,0,0,98
user_0168,news_0178,user_0168_session_005,4,2026-02-05T23:42:00,news,2,2,1,0,1,1,0,0,95
user_0060,news_0220,user_0060_session_001,5,2026-02-05T23:51:00,news,1,1,1,1,1,0,0,0,81
user_0168,news_0028,user_0168_session_005,5,2026-02-05T23:54:00,news,3,3,1,1,1,1,0,0,106
user_0168,news_0029,user_0168_session_006,1,2026-02-06T00:00:00,news,2,2,1,1,1,0,0,0,91
user_0060,news_0134,user_0060_session_001,6,2026-02-06T00:03:00,news,2,2,1,1,1,0,0,0,81
user_0060,news_0199,user_0060_session_002,1,2026-02-06T00:06:00,news,2,2,1,1,0,1,0,0,87
user_0168,news_0202,user_0168_session_005,6,2026-02-06T00:06:00,news,3,2,1,1,1,1,0,1,99
user_0168,news_0174,user_0168_session_006,2,2026-02-06T00:12:00,news,2,1,1,1,1,0,0,0,82
user_0060,news_0068,user_0060_session_001,7,2026-02-06T00:15:00,news,0,0,1,1,1,1,0,0,90
user_0060,news_0155,user_0060_session_002,2,2026-02-06T00:18:00,news,1,1,1,1,1,0,0,0,74
user_0168,news_0153,user_0168_session_006,3,2026-02-06T00:24:00,news,2,1,1,1,1,0,0,0,86
user_0060,news_0106,user_0060_session_002,3,2026-02-06T00:30:00,news,1,3,1,1,1,1,0,0,99
user_0168,news_0079,user_0168_session_006,4,2026-02-06T00:36:00,news,3,2,1,0,0,1,0,1,74
user_0060,news_0221,user_0060_session_002,4,2026-02-06T00:42:00,news,1,2,1,1,0,1,0,1,81
user_0168,news_0149,user_0168_session_006,5,2026-02-06T00:48:00,news,2,2,1,1,0,1,0,0,92
user_0060,news_0207,user_0060_session_002,5,2026-02-06T00:54:00,news,1,2,0,1,0,0,0,1,38
user_0168,news_0059,user_0168_session_006,6,2026-02-06T01:00:00,news,2,3,1,1,0,1,0,1,93
user_0060,news_0051,user_0060_session_002,6,2026-02-06T01:06:00,news,1,3,1,1,0,1,0,0,101
user_0168,news_0187,user_0168_session_006,7,2026-02-06T01:12:00,news,2,1,1,0,0,1,0,0,83
user_0060,news_0054,user_0060_session_002,7,2026-02-06T01:18:00,news,2,1,1,1,0,0,0,0,64
user_0060,news_0170,user_0060_session_003,1,2026-02-06T01:18:00,news,1,3,1,1,1,1,0,0,107
user_0168,news_0077,user_0168_session_006,8,2026-02-06T01:24:00,news,3,2,1,1,1,1,0,0,107
user_0060,news_0026,user_0060_session_002,8,2026-02-06T01:30:00,news,2,2,1,1,0,1,0,0,90
user_0060,news_0050,user_0060_session_003,2,2026-02-06T01:30:00,news,3,3,1,1,0,1,0,0,89
user_0168,news_0206,user_0168_session_006,9,2026-02-06T01:36:00,news,3,3,1,1,0,1,0,0,91
user_0060,news_0231,user_0060_session_003,3,2026-02-06T01:42:00,news,3,2,1,1,1,1,0,0,95
user_0060,news_0033,user_0060_session_003,4,2026-02-06T01:54:00,news,2,1,1,1,0,0,0,0,62
user_0060,news_0107,user_0060_session_003,5,2026-02-06T02:06:00,news,2,2,1,1,0,1,0,0,99
user_0060,news_0077,user_0060_session_003,6,2026-02-06T02:18:00,news,2,2,1,1,0,0,0,0,78
user_0060,news_0048,user_0060_session_003,7,2026-02-06T02:30:00,news,1,2,1,1,1,1,0,0,102
user_0060,news_0105,user_0060_session_004,1,2026-02-06T02:39:00,news,3,1,1,1,0,1,0,0,88
user_0060,news_0206,user_0060_session_003,8,2026-02-06T02:42:00,news,3,3,1,1,0,1,0,0,88
user_0060,news_0169,user_0060_session_004,2,2026-02-06T02:51:00,news,2,2,0,1,1,0,1,1,26
user_0060,news_0229,user_0060_session_003,9,2026-02-06T02:54:00,news,2,3,1,1,1,1,0,0,102
user_0060,news_0196,user_0060_session_004,3,2026-02-06T03:03:00,news,1,1,1,1,1,1,0,1,87
user_0060,news_0229,user_0060_session_004,4,2026-02-06T03:15:00,news,3,3,1,0,1,0,0,1,54
user_0060,news_0011,user_0060_session_004,5,2026-02-06T03:27:00,news,1,2,1,1,0,1,0,0,91
user_0060,news_0023,user_0060_session_004,6,2026-02-06T03:39:00,news,1,2,1,1,0,1,0,0,89
user_0060,news_0211,user_0060_session_004,7,2026-02-06T03:51:00,news,1,2,0,1,0,0,0,0,50
user_0060,news_0154,user_0060_session_005,1,2026-02-06T04:00:00,news,3,3,1,1,0,0,0,1,59
user_0060,news_0148,user_0060_session_004,8,2026-02-06T04:03:00,news,2,2,1,1,1,1,0,0,101
user_0099,news_0038,user_0099_session_001,1,2026-02-06T04:03:00,news,0,1,1,1,0,1,0,0,73
user_0060,news_0032,user_0060_session_005,2,2026-02-06T04:12:00,news,2,3,1,1,0,1,0,0,89
user_0060,news_0183,user_0060_session_004,9,2026-02-06T04:15:00,news,1,1,1,1,1,1,0,0,99
user_0099,news_0051,user_0099_session_001,2,2026-02-06T04:15:00,news,1,3,0,1,0,1,0,0,61
user_0060,news_0001,user_0060_session_005,3,2026-02-06T04:24:00,news,1,1,1,1,1,0,0,1,77
user_0099,news_0133,user_0099_session_001,3,2026-02-06T04:27:00,news,2,1,0,1,1,1,0,0,78
user_0060,news_0007,user_0060_session_005,4,2026-02-06T04:36:00,news,2,2,1,1,1,1,0,0,105
user_0099,news_0025,user_0099_session_001,4,2026-02-06T04:39:00,news,2,1,1,1,1,0,0,0,82
user_0060,news_0232,user_0060_session_005,5,2026-02-06T04:48:00,news,3,1,1,1,0,1,0,0,94
user_0099,news_0056,user_0099_session_001,5,2026-02-06T04:51:00,news,2,1,1,0,0,0,0,1,38
user_0060,news_0207,user_0060_session_005,6,2026-02-06T05:00:00,news,1,2,1,1,1,1,0,0,104
user_0060,news_0103,user_0060_session_006,1,2026-02-06T05:03:00,news,2,1,1,1,1,1,0,0,103
user_0099,news_0169,user_0099_session_001,6,2026-02-06T05:03:00,news,1,1,0,1,1,0,0,0,54
user_0060,news_0027,user_0060_session_005,7,2026-02-06T05:12:00,news,2,2,1,1,0,1,0,0,90
user_0060,news_0055,user_0060_session_006,2,2026-02-06T05:15:00,news,3,1,1,1,1,1,0,0,113
user_0099,news_0127,user_0099_session_001,7,2026-02-06T05:15:00,news,1,3,1,0,0,1,0,0,73
user_0099,news_0178,user_0099_session_002,1,2026-02-06T05:15:00,news,1,2,1,1,1,0,0,0,77
user_0060,news_0041,user_0060_session_006,3,2026-02-06T05:27:00,news,2,2,1,1,1,1,0,0,109
user_0099,news_0097,user_0099_session_002,2,2026-02-06T05:27:00,news,1,1,1,1,1,1,0,0,101
user_0099,news_0233,user_0099_session_001,8,2026-02-06T05:27:00,news,2,2,1,0,0,1,0,0,69
user_0060,news_0071,user_0060_session_006,4,2026-02-06T05:39:00,news,1,2,1,1,0,0,0,0,69
user_0099,news_0183,user_0099_session_002,3,2026-02-06T05:39:00,news,1,1,1,1,1,1,0,0,103
user_0060,news_0179,user_0060_session_006,5,2026-02-06T05:51:00,news,3,3,1,1,0,1,0,1,85
user_0099,news_0050,user_0099_session_002,4,2026-02-06T05:51:00,news,2,3,1,0,1,0,0,0,61
user_0056,news_0129,user_0056_session_001,1,2026-02-06T06:03:00,news,0,1,0,0,0,1,1,0,24
user_0060,news_0074,user_0060_session_006,6,2026-02-06T06:03:00,news,3,2,1,1,1,1,0,0,107
user_0099,news_0039,user_0099_session_002,5,2026-02-06T06:03:00,news,2,1,1,0,0,1,0,0,72
user_0276,news_0043,user_0276_session_001,1,2026-02-06T06:03:00,news,1,1,1,1,1,1,0,1,95
user_0056,news_0028,user_0056_session_001,2,2026-02-06T06:15:00,news,1,1,1,1,0,1,0,0,90
user_0099,news_0192,user_0099_session_002,6,2026-02-06T06:15:00,news,1,2,1,0,0,1,0,0,68
user_0276,news_0065,user_0276_session_001,2,2026-02-06T06:15:00,news,0,2,0,1,1,1,0,0,69
user_0099,news_0163,user_0099_session_003,1,2026-02-06T06:18:00,news,1,1,1,0,0,0,0,1,38
user_0056,news_0082,user_0056_session_001,3,2026-02-06T06:27:00,news,2,3,1,0,0,1,0,0,70
user_0099,news_0052,user_0099_session_002,7,2026-02-06T06:27:00,news,2,1,1,1,0,0,0,0,62
user_0276,news_0090,user_0276_session_001,3,2026-02-06T06:27:00,news,1,1,1,1,0,0,0,0,64
user_0099,news_0020,user_0099_session_003,2,2026-02-06T06:30:00,news,1,2,1,1,1,0,0,0,85
user_0056,news_0051,user_0056_session_001,4,2026-02-06T06:39:00,news,2,1,1,1,1,0,0,0,88
user_0276,news_0087,user_0276_session_001,4,2026-02-06T06:39:00,news,0,1,1,1,0,1,0,0,81
user_0099,news_0028,user_0099_session_003,3,2026-02-06T06:42:00,news,3,3,1,1,0,1,0,1,82
user_0056,news_0120,user_0056_session_001,5,2026-02-06T06:51:00,news,1,2,1,1,0,1,0,0,98
user_0276,news_0093,user_0276_session_001,5,2026-02-06T06:51:00,news,1,2,1,1,0,1,0,1,78
user_0099,news_0120,user_0099_session_003,4,2026-02-06T06:54:00,news,3,3,1,1,1,1,0,1,87
user_0056,news_0118,user_0056_session_001,6,2026-02-06T07:03:00,news,2,2,1,1,1,1,0,0,98
user_0276,news_0218,user_0276_session_001,6,2026-02-06T07:03:00,news,2,2,1,1,0,1,0,0,89
user_0099,news_0003,user_0099_session_003,5,2026-02-06T07:06:00,news,2,3,1,1,0,1,0,0,85
user_0099,news_0146,user_0099_session_004,1,2026-02-06T07:12:00,news,2,3,1,1,1,1,0,0,100
user_0056,news_0049,user_0056_session_001,7,2026-02-06T07:15:00,news,2,2,1,1,1,0,0,0,87
user_0056,news_0200,user_0056_session_002,1,2026-02-06T07:15:00,news,3,2,1,1,1,1,0,0,103
user_0276,news_0001,user_0276_session_002,1,2026-02-06T07:15:00,news,1,1,1,1,0,1,0,0,93
user_0276,news_0163,user_0276_session_001,7,2026-02-06T07:15:00,news,0,1,1,1,0,1,0,0,78
user_0099,news_0229,user_0099_session_003,6,2026-02-06T07:18:00,news,3,3,1,1,0,1,0,0,88
user_0099,news_0091,user_0099_session_004,2,2026-02-06T07:24:00,news,1,1,1,0,1,1,0,0,96
user_0056,news_0057,user_0056_session_002,2,2026-02-06T07:27:00,news,1,1,1,1,1,1,0,0,94
user_0056,news_0149,user_0056_session_001,8,2026-02-06T07:27:00,news,2,2,1,1,1,1,0,1,96
user_0276,news_0041,user_0276_session_001,8,2026-02-06T07:27:00,news,2,2,1,0,0,1,0,0,76
user_0276,news_0118,user_0276_session_002,2,2026-02-06T07:27:00,news,3,3,1,0,0,1,0,0,66
user_0099,news_0211,user_0099_session_004,3,2026-02-06T07:36:00,news,1,2,1,1,0,0,0,0,74
user_0056,news_0021,user_0056_session_002,3,2026-02-06T07:39:00,news,3,3,1,0,1,0,0,0,60
user_0276,news_0000,user_0276_session_002,3,2026-02-06T07:39:00,news,3,2,1,1,1,1,0,0,105
user_0099,news_0029,user_0099_session_004,4,2026-02-06T07:48:00,news,2,2,1,1,1,1,0,0,109
user_0056,news_0116,user_0056_session_002,4,2026-02-06T07:51:00,news,1,1,1,1,1,1,0,0,107
user_0276,news_0235,user_0276_session_002,4,2026-02-06T07:51:00,news,3,1,1,1,0,1,0,0,90
user_0099,news_0220,user_0099_session_004,5,2026-02-06T08:00:00,news,1,2,1,1,0,1,0,1,79
user_0007,news_0115,user_0007_session_001,1,2026-02-06T08:03:00,news,1,1,1,1,1,0,0,0,81
user_0056,news_0039,user_0056_session_002,5,2026-02-06T08:03:00,news,2,1,1,1,1,1,0,0,105
user_0276,news_0026,user_0276_session_002,5,2026-02-06T08:03:00,news,3,2,1,1,1,1,0,0,101
user_0099,news_0149,user_0099_session_004,6,2026-02-06T08:12:00,news,2,2,1,1,1,1,0,0,103
user_0007,news_0177,user_0007_session_001,2,2026-02-06T08:15:00,news,0,1,1,0,0,1,0,0,58
user_0056,news_0180,user_0056_session_002,6,2026-02-06T08:15:00,news,1,2,1,1,0,1,0,0,90
user_0099,news_0178,user_0099_session_005,1,2026-02-06T08:15:00,news,2,2,1,1,0,1,0,0,98
user_0276,news_0146,user_0276_session_002,6,2026-02-06T08:15:00,news,2,3,1,1,0,1,0,0,92
user_0099,news_0141,user_0099_session_004,7,2026-02-06T08:24:00,news,3,1,1,0,1,1,0,0,81
user_0007,news_0164,user_0007_session_001,3,2026-02-06T08:27:00,news,1,1,1,1,1,1,0,0,99
user_0056,news_0016,user_0056_session_002,7,2026-02-06T08:27:00,news,1,1,1,1,1,0,0,0,83
user_0056,news_0196,user_0056_session_003,1,2026-02-06T08:27:00,news,1,1,1,1,1,1,0,0,90
user_0099,news_0179,user_0099_session_005,2,2026-02-06T08:27:00,news,3,3,1,1,1,1,0,0,109
user_0276,news_0032,user_0276_session_003,1,2026-02-06T08:27:00,news,1,3,1,1,0,1,1,1,58
user_0276,news_0187,user_0276_session_002,7,2026-02-06T08:27:00,news,2,1,1,1,0,1,0,1,78
user_0007,news_0146,user_0007_session_001,4,2026-02-06T08:39:00,news,1,2,1,1,1,1,0,0,105
user_0056,news_0096,user_0056_session_002,8,2026-02-06T08:39:00,news,1,2,1,1,1,1,0,0,102
user_0056,news_0234,user_0056_session_003,2,2026-02-06T08:39:00,news,1,2,1,1,0,1,0,0,86
user_0099,news_0175,user_0099_session_005,3,2026-02-06T08:39:00,news,3,1,1,1,1,1,0,0,108
user_0276,news_0206,user_0276_session_003,2,2026-02-06T08:39:00,news,3,3,1,1,0,1,0,0,91
user_0276,news_0234,user_0276_session_002,8,2026-02-06T08:39:00,news,2,2,1,1,1,1,0,0,103
user_0007,news_0157,user_0007_session_001,5,2026-02-06T08:51:00,news,2,2,1,1,1,1,0,0,111
user_0056,news_0079,user_0056_session_003,3,2026-02-06T08:51:00,news,3,2,1,1,0,1,0,0,91
user_0099,news_0029,user_0099_session_005,4,2026-02-06T08:51:00,news,2,2,1,1,1,1,0,0,103
user_0276,news_0001,user_0276_session_003,3,2026-02-06T08:51:00,news,1,1,1,1,1,1,0,0,113
user_0007,news_0077,user_0007_session_001,6,2026-02-06T09:03:00,news,2,1,1,0,0,1,0,0,69
user_0056,news_0157,user_0056_session_003,4,2026-02-06T09:03:00,news,3,3,1,1,1,1,0,0,104
user_0099,news_0206,user_0099_session_005,5,2026-02-06T09:03:00,news,3,3,1,1,0,1,0,0,89
user_0276,news_0030,user_0276_session_003,4,2026-02-06T09:03:00,news,1,3,1,1,1,0,0,0,93
